path,icm_role,proposed_action,target,candidate_referrers,reason,sha256
src/core/discovery.rs,factory,Keep,src/core/discovery.rs,examples/discovery_preview.rs | src/api/mod.rs | src/api/official.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/ui/home.rs | src/ui/mod.rs,"Source, test, asset, or build input",511d1949d44a50426ede1c030817ae2bb96f4955fc6b2b2a92223a022c87e5fe
src/core/effect.rs,factory,Keep,src/core/effect.rs,examples/oauth_history_probe.rs | src/api/mod.rs | src/auth.rs | src/core/action.rs | src/core/discovery.rs | src/core/mod.rs | src/core/update.rs | src/player/mod.rs | src/runtime.rs,"Source, test, asset, or build input",bcc5690ab3caf79720b4d46c54e4a95ebae60072b60bfcdcef579a0df8595a3d
src/core/equalizer.rs,factory,Keep,src/core/equalizer.rs,docs/audit/2026-09-08-equalizer.md | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/session.rs | src/core/state.rs | src/player/equalizer.rs | src/player/mod.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/winamp/equalizer.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",c632410c57285a0e3f0ebe2e2efcb5842c484ab4dc9c69b989cbd5b52909b780
src/core/listening_history.rs,factory,Keep,src/core/listening_history.rs,src/api/mod.rs | src/api/official.rs | src/core/action.rs | src/core/mod.rs | src/core/state.rs | src/ui/mod.rs,"Source, test, asset, or build input",92830b39d8a5ca215cbb8154034532e19815bbb1bec9fe3c8ae3fd0ac614f947
src/core/lyrics.rs,factory,Keep,src/core/lyrics.rs,examples/lyrics_probe.rs | src/api/mod.rs | src/app.rs | src/core/action.rs | src/core/mod.rs | src/core/state.rs | src/core/update.rs | src/runtime.rs | src/ui/mod.rs | src/ui/now_playing.rs,"Source, test, asset, or build input",d5cae430f84d908248a2d623852dedf78f130fecf14de585b911a11789ce1aed
src/core/mod.rs,factory,Keep,src/core/mod.rs,examples/browse_probe.rs | examples/lyrics_probe.rs | examples/oauth_probe.rs | examples/skin_compat_probe.rs | examples/write_probe.rs | src/api/convert.rs | src/api/lyrics.rs | src/api/mod.rs | src/api/official.rs | src/api/search_parse.rs | src/core/action.rs | src/core/effect.rs | src/core/queue.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/media_keys.rs | src/player/mod.rs | src/runtime.rs | src/stream/rustypipe.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",300fd9198d5f46be2464fd3535885081551807de2fe50b73a29f7499e9eaa81f
src/core/model.rs,factory,Keep,src/core/model.rs,docs/plans/browse-and-autoplay.md | docs/plans/library-actions.md | examples/browse_probe.rs | examples/lyrics_probe.rs | examples/oauth_probe.rs | examples/skin_compat_probe.rs | examples/write_probe.rs | src/api/convert.rs | src/api/lyrics.rs | src/api/mod.rs | src/api/official.rs | src/api/search_parse.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/queue.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/media_keys.rs | src/player/mod.rs | src/runtime.rs | src/stream/rustypipe.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",d4648a10bac12e9a5c0d78baa542d5ada965d207062132edb8a93aea7a26848f
src/core/queue.rs,factory,Keep,src/core/queue.rs,src/core/mod.rs | src/core/session.rs | src/core/state.rs | src/core/update.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/queue.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",dea6b391da24c47bc95577f6c264bef043b33065dde2e1cdf7e349d46f9ea82c
src/core/session.rs,factory,Keep,src/core/session.rs,docs/plans/browse-and-autoplay.md | src/app.rs | src/core/action.rs | src/core/mod.rs | src/core/update.rs,"Source, test, asset, or build input",8bca104ebbd26361db7a2298dd1cf103f735af0c07703f39a113fb766721a841
src/core/sign_in.rs,factory,Keep,src/core/sign_in.rs,examples/browse_probe.rs | examples/cover_probe.rs | examples/discovery_integration_probe.rs | examples/oauth_history_probe.rs | examples/oauth_probe.rs | examples/write_probe.rs | src/api/mod.rs | src/api/official.rs | src/core/action.rs | src/core/mod.rs | src/core/update.rs | src/runtime.rs | src/ui/mod.rs,"Source, test, asset, or build input",847c76a93eb644b3c29404a2ee11467c4b911fb17873db1d7a27a240948869b3
src/core/state.rs,factory,Keep,src/core/state.rs,docs/audit/2026-09-08.md | src/app.rs | src/core/action.rs | src/core/discovery.rs | src/core/lyrics.rs | src/core/mod.rs | src/core/session.rs | src/core/update.rs | src/media_keys.rs | src/menu_bar.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/mod.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",57cc94986b011b1733c533a61548b3b413f9882d7e4ac7122db350b1365b8bd7
src/core/update.rs,factory,Split behind existing module API,"src/core/update/{mod,auth,library,playback,navigation,tests}.rs",docs/audit/2026-09-08.md | examples/audit_probe.rs | examples/discovery_preview.rs | examples/skin_compat_probe.rs | src/app.rs | src/core/discovery.rs | src/core/equalizer.rs | src/core/listening_history.rs | src/core/lyrics.rs | src/core/mod.rs | src/core/session.rs | src/core/sign_in.rs | src/ui/home.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/rows.rs | src/ui/winamp/equalizer.rs,Measured or adjacent responsibility boundary. Preserve Rust module path and imports.,0d62b767fea0de9c986c855d5d57ff93255cdbfba5d31adc2761fa3fbe84a001
src/fonts.rs,factory,Keep,src/fonts.rs,examples/discovery_preview.rs | src/lib.rs | src/main.rs | src/ui/winamp/pixel_text.rs,"Source, test, asset, or build input",15621faf51cf6891dc0b5a9d1c964d713dbac51f1fe455a086d7c239e7e67106
src/lib.rs,factory,Keep,src/lib.rs,src/runtime.rs | src/ui/mod.rs,"Source, test, asset, or build input",260e27c6ae942609b6462afb1dd200175c0aa92da1fea7be991c8a4e6e377e9e
src/library_cache.rs,factory,Keep,src/library_cache.rs,docs/plans/browse-and-autoplay.md | docs/plans/library-actions.md | src/lib.rs | src/runtime.rs,"Source, test, asset, or build input",5915afacbeb6c006e64e2cc3f41213d8950257894ce27087dbd6140285ad106e
src/main.rs,factory,Keep,src/main.rs,docs/audit/2026-09-08.md | examples/auth_probe.rs | examples/browse_probe.rs | examples/chain_probe.rs | examples/cover_probe.rs | examples/discovery_integration_probe.rs | examples/library_dump.rs | examples/lyrics_probe.rs | examples/oauth_discovery_probe.rs | examples/oauth_history_probe.rs | examples/oauth_probe.rs | examples/search_dump.rs | examples/stream_probe.rs | examples/write_probe.rs,"Source, test, asset, or build input",abc558da42e1d2857f0f03bdf095170f11ec22becbfe5b8c06de7512beccabd1
src/media_keys.rs,factory,Keep,src/media_keys.rs,docs/plans/browse-and-autoplay.md | src/app.rs | src/lib.rs,"Source, test, asset, or build input",dc28806fb5828b231a1304646a4ab0810b8009a12faf87597f076c0c3aceb109
src/menu_bar.rs,factory,Keep,src/menu_bar.rs,src/app.rs | src/lib.rs,"Source, test, asset, or build input",b2fc82e1d49d7ac6cbbb439cff0406d99255ba8a86c64990b4968569fbe28c8b
src/player/equalizer.rs,factory,Keep,src/player/equalizer.rs,docs/audit/2026-09-08-equalizer.md | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/session.rs | src/core/state.rs | src/player/mod.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/winamp/equalizer.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",f08f39350781c27637fcc704301219947fd534ae0b8a3daf1c36904f2a25c39e
src/player/mod.rs,factory,Keep,src/player/mod.rs,docs/plans/streaming-start.md | docs/plans/winamp-skins.md | examples/browse_probe.rs | examples/lyrics_probe.rs | examples/oauth_probe.rs | examples/skin_compat_probe.rs | examples/write_probe.rs | src/api/convert.rs | src/api/lyrics.rs | src/api/mod.rs | src/api/official.rs | src/api/search_parse.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/queue.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/media_keys.rs | src/runtime.rs | src/stream/rustypipe.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",3e0ef88e00b126eb87e087c3fbb91b9f5e7645bfbb1ac599fe7fcf7eec6c7382
src/player/source.rs,factory,Keep,src/player/source.rs,docs/plans/streaming-start.md | docs/plans/winamp-skins.md | examples/discovery_integration_probe.rs | examples/stream_probe.rs | src/player/mod.rs,"Source, test, asset, or build input",0700a3b5dd4b3c3cb48e5b2b97ddebd3fea4f51dc6bf3b76f62c8efd0a63d141
src/runtime.rs,factory,Split behind existing module API,"src/runtime/{mod,account,requests,cache,lyrics,skins}.rs",docs/audit/2026-09-08.md | docs/plans/browse-and-autoplay.md | docs/plans/library-actions.md | docs/plans/winamp-skins.md | src/app.rs | src/lib.rs | src/player/mod.rs,Measured or adjacent responsibility boundary. Preserve Rust module path and imports.,dc87f9b6e841f086bf1b6d6897912ae795bc6642188af42435d092b561577d59
src/skin/config.rs,factory,Keep,src/skin/config.rs,THIRD_PARTY.md | docs/plans/winamp-skins.md | src/skin/mod.rs,"Source, test, asset, or build input",150734ac468a7247f2947393d79052b3acd069f4bf0a36806e2ebf5fa0b18bb7
src/skin/font.rs,factory,Keep,src/skin/font.rs,THIRD_PARTY.md | docs/plans/winamp-skins.md | examples/discovery_preview.rs | src/lib.rs | src/main.rs | src/skin/mod.rs | src/ui/winamp/pixel_text.rs,"Source, test, asset, or build input",6050a30da65eca7e576d9b56418928377d123255087107f07062857d099390ef
src/skin/layout.rs,factory,Keep,src/skin/layout.rs,THIRD_PARTY.md | docs/plans/winamp-skins.md | examples/default_skin.rs | examples/skin_probe.rs | src/skin/config.rs | src/skin/mod.rs | src/ui/discovery.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs | src/ui/winamp/view.rs,"Source, test, asset, or build input",65722a388052b38b3c62c3150bc27ffbd98b605d90727896b6c0a655623eae18
src/skin/mod.rs,factory,Keep,src/skin/mod.rs,THIRD_PARTY.md | docs/plans/winamp-skins.md | examples/browse_probe.rs | examples/lyrics_probe.rs | examples/oauth_probe.rs | examples/skin_compat_probe.rs | examples/write_probe.rs | src/api/convert.rs | src/api/lyrics.rs | src/api/mod.rs | src/api/official.rs | src/api/search_parse.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/queue.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/media_keys.rs | src/player/mod.rs | src/runtime.rs | src/stream/rustypipe.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",44cb2e9201a7ac1f875b5cd31e31471d1ed8e2cd165d4d832d5e257512475415
src/skin/sprites.rs,factory,Keep,src/skin/sprites.rs,THIRD_PARTY.md | docs/plans/winamp-skins.md | examples/default_skin.rs | examples/skin_probe.rs | src/skin/font.rs | src/skin/mod.rs,"Source, test, asset, or build input",eaf7d5b5ac6d0b00c7b5d82bc7b6bbbac7389d5717b679e7b02b567c2c594774
src/skin/zip.rs,factory,Keep,src/skin/zip.rs,THIRD_PARTY.md | docs/plans/winamp-skins.md | src/skin/mod.rs,"Source, test, asset, or build input",45751e64bf01e8a470dd195e06f5cff4036fcf0211368d47191debe0378d7607
src/skins_dir.rs,factory,Keep,src/skins_dir.rs,src/lib.rs | src/runtime.rs | src/ui/skin_browser.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",588ce9561c0da4a9bab7d41b929a4efba24f7ed7c6de9700e63b7abf4172d726
src/stream/buffer.rs,factory,Keep,src/stream/buffer.rs,docs/plans/streaming-start.md | src/player/equalizer.rs | src/stream/mod.rs,"Source, test, asset, or build input",210fc4164be7bd9d0eb1019fb0393785feccb2a7bbcee608631dd47b602a973f
src/stream/disk_cache.rs,factory,Keep,src/stream/disk_cache.rs,docs/plans/streaming-start.md | examples/discovery_integration_probe.rs | src/library_cache.rs | src/stream/mod.rs,"Source, test, asset, or build input",57ab38a941d4486c5ce818836db483d80697367e317a25cc27c5ec609a51b639
src/stream/download.rs,factory,Keep,src/stream/download.rs,src/stream/mod.rs | src/stream/rustypipe.rs,"Source, test, asset, or build input",071576a22e2ad3cc707ff0a7e0d5e048bdce9add18285eb125151e9b536ac25d
src/stream/mod.rs,factory,Keep,src/stream/mod.rs,docs/plans/streaming-start.md | examples/browse_probe.rs | examples/lyrics_probe.rs | examples/oauth_probe.rs | examples/skin_compat_probe.rs | examples/write_probe.rs | src/api/convert.rs | src/api/lyrics.rs | src/api/mod.rs | src/api/official.rs | src/api/search_parse.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/queue.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/media_keys.rs | src/player/mod.rs | src/runtime.rs | src/stream/rustypipe.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",f0b1b39fd6ff52ee5db4dade105bafe3a383cef6250318497a3fbd290312cfb7
src/stream/rustypipe.rs,factory,Keep,src/stream/rustypipe.rs,src/stream/mod.rs,"Source, test, asset, or build input",b95b555c6f45d65a75f0706afafd164e6d0f3c45de72bdb8574f4bbec8191ec9
src/stream/visitor_data.rs,factory,Keep,src/stream/visitor_data.rs,src/stream/mod.rs | src/stream/ytdlp.rs,"Source, test, asset, or build input",75cf36019234f638b90febcfcbffee272d7da7ba755387314bb0de66595c1b0f
src/stream/ytdlp.rs,factory,Keep,src/stream/ytdlp.rs,src/stream/mod.rs,"Source, test, asset, or build input",7320d38991205de1e620a205180f69aba1ec37a864a4bccede34ad97d3417e3b
src/theme/default.rs,factory,Keep,src/theme/default.rs,examples/audit_probe.rs | examples/default_skin.rs | examples/discovery_preview.rs | examples/skin_compat_probe.rs | src/api/discovery.rs | src/app.rs | src/core/discovery.rs | src/core/equalizer.rs | src/core/listening_history.rs | src/core/lyrics.rs | src/core/queue.rs | src/core/session.rs | src/core/sign_in.rs | src/core/state.rs | src/core/update.rs | src/fonts.rs | src/main.rs | src/player/equalizer.rs | src/player/mod.rs | src/player/source.rs | src/runtime.rs | src/skin/config.rs | src/skin/mod.rs | src/skin/zip.rs | src/theme/mod.rs | src/ui/components.rs | src/ui/discovery.rs | src/ui/home.rs | src/ui/lyrics.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/queue_edit.rs | src/ui/rows.rs | src/ui/sign_in.rs | src/ui/skin_browser.rs | src/ui/winamp/equalizer.rs | src/ui/winamp/mod.rs | src/ui/winamp/pixel_text.rs | src/ui/winamp/view.rs | src/vis.rs,"Source, test, asset, or build input",2afad92e98bbcb7aac3d31b9a4e7d54313e2a1a98d978d5a34afd4834a4f8203
src/theme/mod.rs,factory,Keep,src/theme/mod.rs,examples/browse_probe.rs | examples/lyrics_probe.rs | examples/oauth_probe.rs | examples/skin_compat_probe.rs | examples/write_probe.rs | src/api/convert.rs | src/api/lyrics.rs | src/api/mod.rs | src/api/official.rs | src/api/search_parse.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/queue.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/media_keys.rs | src/player/mod.rs | src/runtime.rs | src/stream/rustypipe.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",e319b67217d808d8df926d50a8cc6d63178fd619b1ff6944ec4555be48f39ecf
src/thumbnails.rs,factory,Keep,src/thumbnails.rs,src/api/convert.rs | src/api/mod.rs | src/api/search_parse.rs | src/lib.rs | src/ui/rows.rs,"Source, test, asset, or build input",2145ff6c8b62fcec3eab4bbe6f796e71d36675031e5989b7a25462ca68c3f697
src/ui/album.rs,factory,Keep,src/ui/album.rs,docs/plans/browse-and-autoplay.md | src/api/mod.rs | src/ui/mod.rs,"Source, test, asset, or build input",46e761ba2138f68af2b125d991ba338ba2562fc37e8fcd7ade045c7ca23391f3
src/ui/artist.rs,factory,Keep,src/ui/artist.rs,docs/plans/browse-and-autoplay.md | examples/oauth_probe.rs | src/api/mod.rs | src/ui/mod.rs,"Source, test, asset, or build input",e788de225406c7603f512ea1acd61c90897756a3bf62fba616cc23ddc841c287
src/ui/components.rs,factory,Split behind existing module API,"src/ui/components/{mod,buttons,sliders,headings,focus,tests}.rs",src/ui/album.rs | src/ui/artist.rs | src/ui/discovery.rs | src/ui/equalizer.rs | src/ui/home.rs | src/ui/library.rs | src/ui/listening_history.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/search.rs | src/ui/sign_in.rs,Measured or adjacent responsibility boundary. Preserve Rust module path and imports.,9108b57a272323a75ae92334ef7cb30c4ef985ebcd6346d1535b433d25ca79a9
src/ui/discovery.rs,factory,Split behind existing module API,"src/ui/discovery/{mod,shelves,collection,tests}.rs",examples/discovery_preview.rs | src/api/mod.rs | src/api/official.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/ui/home.rs | src/ui/mod.rs,Measured or adjacent responsibility boundary. Preserve Rust module path and imports.,24d9f24f1cbc232bec691dbba0ea9db86fae009c0f85a99e417144ff6abe159e
src/ui/equalizer.rs,factory,Keep,src/ui/equalizer.rs,docs/audit/2026-09-08-equalizer.md | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/session.rs | src/core/state.rs | src/player/equalizer.rs | src/player/mod.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/winamp/equalizer.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",c485ea62b7763f0b4ab1f7e81dcffbd7d71726cbdb211136050f218cdab78594
src/ui/home.rs,factory,Keep,src/ui/home.rs,examples/discovery_integration_probe.rs | src/core/discovery.rs | src/core/update.rs | src/ui/mod.rs,"Source, test, asset, or build input",6ebcccf4ffd76e8b9c20966871636f0b9a933bd7f70a0927b85cb806fbcb353f
src/ui/library.rs,factory,Keep,src/ui/library.rs,docs/audit/2026-09-08.md | src/lib.rs | src/runtime.rs | src/ui/mod.rs,"Source, test, asset, or build input",eb059350db9f6f0941cf45f86b0d56a62519db21d997d7063a0c1013ff5699af
src/ui/listening_history.rs,factory,Keep,src/ui/listening_history.rs,src/api/mod.rs | src/api/official.rs | src/core/action.rs | src/core/mod.rs | src/core/state.rs | src/ui/mod.rs,"Source, test, asset, or build input",479dd3eb91ab2207a81fd7d19201924910405820c73154785d19890930c6bd65
src/ui/lyrics.rs,factory,Keep,src/ui/lyrics.rs,examples/lyrics_probe.rs | src/api/mod.rs | src/app.rs | src/core/action.rs | src/core/mod.rs | src/core/state.rs | src/core/update.rs | src/runtime.rs | src/ui/mod.rs | src/ui/now_playing.rs,"Source, test, asset, or build input",09ad4996bcb8bb5367c23fe8083e6581f11b84a7c80e26c72d20a9d71e24cdd6
src/ui/mod.rs,factory,Keep,src/ui/mod.rs,docs/audit/2026-09-08.md | examples/browse_probe.rs | examples/lyrics_probe.rs | examples/oauth_probe.rs | examples/skin_compat_probe.rs | examples/write_probe.rs | src/api/convert.rs | src/api/lyrics.rs | src/api/mod.rs | src/api/official.rs | src/api/search_parse.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/queue.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/media_keys.rs | src/player/mod.rs | src/runtime.rs | src/stream/rustypipe.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",205b2efd9b3adc278542846df5a5592f04cc02e1fc722216e918e45b88ac3309
src/ui/now_playing.rs,factory,Keep,src/ui/now_playing.rs,src/ui/mod.rs,"Source, test, asset, or build input",8452de9e2a00de0b1cd267e45473ce3347430a87562127bc227960721128edff
src/ui/player_bar.rs,factory,Keep,src/ui/player_bar.rs,docs/audit/2026-09-08.md | docs/plans/browse-and-autoplay.md | src/ui/mod.rs,"Source, test, asset, or build input",6bd5de057827b53ccada1178edc4ae8a7461fba496975b75813478df2d13900b
src/ui/playlist.rs,factory,Keep,src/ui/playlist.rs,docs/audit/2026-09-08.md | src/api/mod.rs | src/ui/mod.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",f3107b539b603fa168b7c58f3bb8250bb18d6629f33229191c1876fa8c009ca8
src/ui/queue.rs,factory,Keep,src/ui/queue.rs,docs/audit/2026-09-08.md | src/core/mod.rs | src/core/session.rs | src/core/state.rs | src/core/update.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",46d7a7ac581a29b7a80e00ffee6332981235046bcb9900d43d49dd0ada83c13e
src/ui/queue_edit.rs,factory,Keep,src/ui/queue_edit.rs,src/ui/mod.rs | src/ui/queue.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",38829d51a08f0b164bfeab50226409d34b855062cc9e36aa99db2c2af5c73394
src/ui/rows.rs,factory,Split behind existing module API,"src/ui/rows/{mod,list,cells,menus,tests}.rs",docs/audit/2026-09-08.md | docs/plans/browse-and-autoplay.md | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/listening_history.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/search.rs,Measured or adjacent responsibility boundary. Preserve Rust module path and imports.,0dd94b033090bad7088792c5f7154dedf64075fc0f22b92fd850e2d64cf25fa0
src/ui/search.rs,factory,Keep,src/ui/search.rs,examples/search_dump.rs | src/api/mod.rs | src/ui/mod.rs,"Source, test, asset, or build input",06669c73e81da8c73057c875b668e156d5fc096abd8a24c1ef16a1580affe57f
src/ui/sign_in.rs,factory,Keep,src/ui/sign_in.rs,examples/browse_probe.rs | examples/cover_probe.rs | examples/discovery_integration_probe.rs | examples/oauth_history_probe.rs | examples/oauth_probe.rs | examples/write_probe.rs | src/api/mod.rs | src/api/official.rs | src/core/action.rs | src/core/mod.rs | src/core/update.rs | src/runtime.rs | src/ui/mod.rs,"Source, test, asset, or build input",4964982c009fa955952578f26ea2f86ae4855f794fb99a6592b8b3a239254f03
src/ui/skin_browser.rs,factory,Keep,src/ui/skin_browser.rs,src/app.rs | src/ui/mod.rs,"Source, test, asset, or build input",147e2329a01beed57937fa939aca065b7f89b1b78219b4bd2eeb501df9903bd8
src/ui/winamp/equalizer.rs,factory,Keep,src/ui/winamp/equalizer.rs,docs/audit/2026-09-08-equalizer.md | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/session.rs | src/core/state.rs | src/player/equalizer.rs | src/player/mod.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/player_bar.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",95e25731c530e895fa9620861b9f64fafaf5e5ba538f54289c6a25baee9cf5b9
src/ui/winamp/mod.rs,factory,Split behind existing module API,"src/ui/winamp/{mod,shell,display,transport,menus}.rs",THIRD_PARTY.md | docs/audit/2026-09-08.md | docs/plans/winamp-skins.md | examples/browse_probe.rs | examples/lyrics_probe.rs | examples/oauth_probe.rs | examples/skin_compat_probe.rs | examples/write_probe.rs | src/api/convert.rs | src/api/lyrics.rs | src/api/mod.rs | src/api/official.rs | src/api/search_parse.rs | src/core/action.rs | src/core/effect.rs | src/core/mod.rs | src/core/queue.rs | src/core/state.rs | src/core/update.rs | src/library_cache.rs | src/media_keys.rs | src/player/mod.rs | src/runtime.rs | src/stream/rustypipe.rs | src/ui/album.rs | src/ui/artist.rs | src/ui/home.rs | src/ui/library.rs | src/ui/player_bar.rs | src/ui/playlist.rs | src/ui/queue.rs | src/ui/rows.rs | src/ui/search.rs | src/ui/winamp/playlist.rs | src/ui/winamp/view.rs,Measured or adjacent responsibility boundary. Preserve Rust module path and imports.,6a61d4f0f55fd2a6363534bd7cb8dbb67c3c91aafba1484061ad06d031bccf17
src/ui/winamp/pixel_text.rs,factory,Keep,src/ui/winamp/pixel_text.rs,Cargo.toml | THIRD_PARTY.md | docs/audit/2026-09-08.md | src/ui/winamp/mod.rs | src/ui/winamp/playlist.rs,"Source, test, asset, or build input",70c99390e63a2862353180b2d85e86d42b1aaf7175cbe87a8a8a2e4c4ae75948
src/ui/winamp/playlist.rs,factory,Keep,src/ui/winamp/playlist.rs,THIRD_PARTY.md | docs/plans/winamp-skins.md | src/api/mod.rs | src/ui/mod.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",e60de9ddc7d706f5fe9c84fc59bf3f7268ae0c53508368894f96b6a63188beeb
src/ui/winamp/view.rs,factory,Keep,src/ui/winamp/view.rs,THIRD_PARTY.md | docs/audit/2026-09-08.md | examples/audit_probe.rs | examples/discovery_preview.rs | src/app.rs | src/ui/home.rs | src/ui/mod.rs | src/ui/now_playing.rs | src/ui/rows.rs | src/ui/sign_in.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",1076ef5c936a13a7e39d8007a98b55e6a85445f6f0ab8a2ae55016ff94a63db6
src/vis.rs,factory,Keep,src/vis.rs,THIRD_PARTY.md | docs/plans/winamp-skins.md | src/lib.rs | src/player/source.rs | src/stream/mod.rs | src/stream/ytdlp.rs | src/ui/winamp/mod.rs,"Source, test, asset, or build input",a5d20cfb64c914528d2d684b87d90532aa65fae9e692eb2261ea68c35dae7c9e
tests/fixtures/search_albums_coldplay.json,factory,Keep,tests/fixtures/search_albums_coldplay.json,,"Source, test, asset, or build input",5cfa097e5b40f77ccaabb769326ee89d815263b804ec26a00fde90bf406ec0a7
tests/fixtures/search_albums_harry_potter_audiobook.json,factory,Keep,tests/fixtures/search_albums_harry_potter_audiobook.json,,"Source, test, asset, or build input",3df28fe5e86a97a11b86d1d6e614035cf135025a67e6a710bfbcd9557216f690
tests/fixtures/search_artists_coldplay.json,factory,Keep,tests/fixtures/search_artists_coldplay.json,,"Source, test, asset, or build input",f73eabe678a91db22001188829f6d68ef3df5f65c0f8e94acef050da692d23ed
